Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Australia,AUS,10.4118546340861,10.8437236627653,11.0472649248094,10.5370899888968,9.987683889602,9.49297875176193,9.32001528859246,8.61450892396923,8.55032440147794,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Austria,AUT,16.8666882522145,15.3553628184252,15.5733709260358,14.282332052066,14.0816134772545,13.3792279402368,13.5410951655305,12.5968160524095,12.4779667308248,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Azerbaijan,AZE,23.9429148197785,22.8807720019118,23.6298687996479,22.1808103351695,22.2787804649609,20.7100675132803,21.4141228108411,20.2081566380035,19.9286636166698,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Bahamas, The",BHS,21.019923737563,21.3182006569771,21.7744249405106,20.3170756932496,19.9094007901768,18.4953332809446,18.8863062069471,17.6513206940833,17.3677204858567,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bahrain,BHR,68.1587615823942,67.9577893383379,63.7324992882939,70.2874825415208,67.794678177984,62.758543707641,72.6046774264373,69.8641823640273,70.8162076823101,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bangladesh,BGD,61.5956296327088,63.0363418042722,70.2105488970643,70.7939088190512,65.6450828942286,68.3953773999732,66.965749241971,60.1262746665842,60.8457845768598,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Barbados,BRB,28.2125217340507,28.4794561939798,29.3034896712655,27.0335295598113,26.2302305442659,25.1830144736914,24.6862408249598,23.4591998416279,23.0801758047572,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Belarus,BLR,24.5858482611095,22.6502661292655,22.9111457833362,21.6463722628796,20.5904595427973,19.7660536645136,20.0762763601327,18.8782395170299,18.7655799063811,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Belgium,BEL,17.5874964252016,15.6624512189871,15.6984425660181,14.7418936525439,14.022669855411,13.2336213038739,13.5665230328776,12.8330875090711,12.8865184713072,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Belize,BLZ,27.429802340104,27.8414398265816,28.8004462756898,27.4091221262169,27.2844396614662,24.421148092659,25.2168256558382,23.0656842383796,23.0118921090113,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Benin,BEN,40.2201360958666,39.776293240581,32.5808462339065,31.9920004396705,31.4432986543429,29.6604556737574,40.4706826318169,38.4477036582204,38.9999587632257,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bermuda,BMU,11.7497593411712,14.8054427482806,14.8431129198767,13.9790826313443,13.4788509478601,12.8064147726534,12.4179610821468,11.6599436225998,11.646359194991,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bhutan,BTN,40.2059690673873,39.7495788195725,43.0717032876702,42.9322728903261,41.8819070055062,40.839673733048,39.8186387277385,37.2243639362562,37.926503204094,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bolivia,BOL,23.9526794872488,26.2544413947557,27.9042043928553,26.3902438849335,26.0904689724638,24.8188293201879,22.4763999240855,21.3866041028025,21.5689865956858,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bosnia and Herzegovina,BIH,30.3525578052722,33.1722601843176,34.1918664789545,31.7732597083639,30.4462307541208,28.7773251270833,29.62283838547,27.5944670874007,27.7476689647337,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Botswana,BWA,25.4354308255046,25.3018243731194,24.5921145917485,24.8540389372008,24.874259310378,24.1512777920262,24.3302579595546,23.6312674185731,23.094386181065,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Brazil,BRA,15.1438614382675,15.7734811860184,15.9127979882089,15.2854557635981,14.6099009220172,13.989934768646,13.5946556248812,12.6586760087632,12.7066294740724,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Brunei Darussalam,BRN,6.73229822202624,6.88451352392684,7.36618712214386,7.57082294863593,6.70948968257737,6.18083011458724,6.48417977386146,5.92760007169152,5.90306546792381,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Bulgaria,BGR,27.5598809577817,24.0898088199408,24.3003270160439,22.6446557816423,20.9996370886972,20.7435699611911,20.7764274157217,19.2830130341207,19.1491323370921,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Burkina Faso,BFA,46.0146612567422,44.8831116719604,37.2813754909085,38.7841514647357,33.2872002087149,33.9690931656904,46.5621675758196,41.5372429103562,42.9355925055958,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Burundi,BDI,41.2488883301515,40.9557801196629,38.2361912138609,41.0113277588908,39.9710720374836,39.3875586351983,38.4308804776861,38.65322349306,38.8962679482295,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cabo Verde,CPV,36.1387253276867,36.6281241632985,31.6417781748099,32.9409930254958,32.0858434168133,31.6210811139822,38.6336136590695,33.3923307503611,34.7787001010668,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cambodia,KHM,29.4775966413203,29.9740341447947,30.919623586085,31.2837326129517,30.336529570532,28.5833662816226,26.7692385369949,25.2028747836286,25.6142918675755,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cameroon,CMR,75.0066749022861,70.8294828226436,58.0769014769414,62.776696996933,58.186338147769,56.7153055798615,77.0517429779876,73.2052912702734,72.7930962237353,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Canada,CAN,8.22586390838069,8.2809835638994,8.62446106021405,8.10741049508877,7.79163612486354,7.42841986407115,7.15158214464181,6.54907476129371,6.42838313258525,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Central African Republic,CAF,53.2871560899503,51.5721435267349,51.2295313656511,53.3588338440954,50.874913683433,49.3563637631035,58.3260985147378,56.9854224760331,56.8284973827312,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Chad,TCD,65.7209816005027,65.9716005596686,55.1951595799551,58.675388041128,53.056406895385,51.2471685070404,68.6823937545823,64.7707691186097,66.0292054967769,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Chile,CHL,24.6760565704822,26.1685947683912,27.2458670675305,25.0471553039699,23.9366936042629,22.8682518073035,22.5697925543167,20.8768704085084,21.0362990619754,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,China,CHN,57.7650066385472,60.7048393224178,70.5420288260625,63.8270168403804,65.5145502176156,59.767367508178,59.0634224622344,52.2113220381052,52.6645958291981,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Colombia,COL,20.3835154068371,20.053419966933,21.3677787511874,20.5366362157463,19.2233480224231,18.3442052573323,17.3002842821175,16.580600367949,16.5272102219124,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Comoros,COM,21.7539912721864,21.5440557162257,21.0201604355961,21.2526292004144,21.047961835469,21.5020719890253,20.7155574585704,20.4827277304833,20.5468245996681,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Congo, Dem. Rep.",COD,43.2331345035832,44.7617445693486,41.4932879518651,43.0367715681656,44.4957609524039,42.5494471010008,44.9311859243259,45.4995001760321,44.9092635986842,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Congo, Rep.",COG,46.687160730001,43.5987852102714,44.1555934546283,43.489987189081,46.1266373227817,45.8528162684726,44.1476951394146,45.7110423973119,46.6382202758892,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Costa Rica,CRI,18.3087643200652,19.4121020855013,19.7021329340499,19.335127675511,18.3415171125168,17.5436341138655,16.8792899428772,15.6558122715552,15.7259203021082,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cote d'Ivoire,CIV,25.8732006371708,25.2634935105474,22.5930725475998,22.4944044705046,21.305543161003,20.9001776437824,27.6874939617682,26.6747041085018,25.8862663364222,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Croatia,HRV,21.9386912894998,21.5123850232843,21.9660036876547,20.2024227984712,19.5869620124148,18.4331035166307,19.2066815087181,17.7893189134159,17.9017722884016,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cuba,CUB,23.792351637822,24.1373678979693,24.7873196315851,23.239787139786,22.8507432819569,21.2962343289296,20.8640995675413,19.7378413521182,19.7060474004201,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Cyprus,CYP,20.9065766023037,20.184993974631,20.0909639911253,19.2248432088374,18.6845457352246,18.2935273677138,19.1013476314892,16.9580216019328,17.2944061994662,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Czech Republic,CZE,24.4036181858368,20.4367067354614,20.0812466454923,18.7431760787781,17.996286996353,17.3912154857519,17.4164516917418,16.1005837025673,16.0712453523646,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Denmark,DNK,13.2549303861478,12.4169394174272,12.6623313832271,11.1155250054339,10.8202788440922,11.0667045307585,10.6572856560768,10.0959719641464,10.0296534385694,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Djibouti,DJI,40.8771655864443,40.9801085585051,40.4418354600315,39.9428207904797,40.103773025949,41.2597275378737,45.9508085109314,45.8688751305626,45.5496175977411,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Dominica,DMA,23.3414291146345,22.9554165023243,24.2761229836168,22.2157992533518,22.1510682746978,21.0103074675552,20.6887886262143,19.9881483485513,19.4931537608634,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Dominican Republic,DOM,15.4440736558284,16.4531496034784,17.2997798585331,16.1528399096455,15.3969506332624,14.1880736961777,14.8582207607442,13.6902277245854,13.726321150433,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ecuador,ECU,18.4244336396899,18.7002650125971,19.3219949957209,19.5577104818053,18.1186093049907,16.2341875136812,15.6997076125771,14.9815780055032,14.8861006610676,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Egypt, Arab Rep.",EGY,75.4752657772229,73.2643195363621,70.7863563763293,72.7905686134078,76.2136535433823,76.5596012593709,88.213387649317,88.1485004041084,86.9994520503272,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,El Salvador,SLV,31.1262139570985,31.8525956008487,33.6282651306406,30.9339743457478,30.7598815703268,27.5025908405296,26.4747309242301,24.7364861051311,24.4722922946922,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Equatorial Guinea,GNQ,51.3694975035614,51.7396707873355,46.8525876680425,45.2323724738249,43.625793221705,44.3017996941434,52.6343705659511,54.5090301743264,53.2406210371101,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Eritrea,ERI,46.9213334012813,46.3729299444456,45.257446747847,46.1338464531175,47.6278159610427,44.3749462939633,49.8289121354914,48.6709366757583,48.0301986806015,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Estonia,EST,9.0519272829163,8.22738672799016,8.4425589185044,7.81069865135747,7.48281357819371,7.70555257158518,7.00372767300566,6.82144803091977,6.73212401545877,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Eswatini,SWZ,18.8321811069476,18.6685513132833,17.9733121326266,18.1823312998783,18.3078084897259,17.9787773888163,17.9248082623042,17.1485477608293,17.1687873115117,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ethiopia,ETH,35.8007493213772,35.533966751733,36.3179419484047,35.9738421341538,35.8842053645556,35.0435974528957,38.8586046907177,39.245037575297,38.9787377576037,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Fiji,FJI,13.066792326412,13.1384536345796,13.8364614155732,12.8520532804267,12.1446176115208,11.922892832693,11.6419451266411,11.0593431579204,10.8401599042944,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Finland,FIN,7.41271823125064,7.0938787105012,7.2836997083722,6.60113358101104,6.27868919797288,6.46863986777595,6.06383435276828,5.89375748255611,5.86133100081928,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,France,FRA,15.8496672510963,14.7230179488876,14.8780192641266,13.8347537060109,13.594308697458,12.2897030738557,12.7457079788417,11.8551842173916,11.8149636162893,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Gabon,GAB,42.9152148056996,42.5891711549607,41.130283746481,40.8140906044353,40.7256625207587,41.3195696865853,44.095901169287,43.7206529110118,44.3855484644179,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Gambia, The",GMB,35.293822715828,34.6008804779868,29.2649222274802,30.7290647814231,29.8046727294135,30.6218953906045,36.305380815934,32.6153020789616,33.9826385538147,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Georgia,GEO,26.5264859225456,25.2738010285681,26.7836033193883,25.0028492847035,23.9102035299856,22.9667074181246,24.2526462710274,21.8296361844605,22.1960546181194,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Germany,DEU,17.0165236362218,14.9039348791091,14.6642284358983,13.5776422635013,13.1919194625204,12.751220573963,12.8260975790022,11.9378111237007,12.028767360745,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ghana,GHA,35.5949792165163,35.0372225856488,28.2116989719105,28.8974272304497,27.8153400599867,25.8895232969885,34.6819007108997,36.2526562184468,34.713514102152,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Greece,GRC,20.6429700693446,19.9186079613852,20.0015412410565,18.4207688970153,17.7794162811948,17.3650418530673,17.7405571123821,16.3289203019261,16.2182663806558,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Greenland,GRL,15.0768506431035,13.9570631293328,14.0966054370386,13.406690246438,12.7579675590739,12.5105477253304,11.7620395106561,11.5725048534886,11.6021794589767,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Grenada,GRD,27.7330572265924,27.4829002570838,28.1395152098183,26.4689184290542,25.8473081378986,24.287031132336,24.1627829320111,22.8886912438669,22.722687475907,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Guam,GUM,11.8160095581878,14.3141619171415,14.1035328975875,13.2423017791352,12.7887946066926,12.0225528939284,12.5317835244776,11.6517678363175,11.6344068102394,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Guatemala,GTM,29.5133191906085,31.0617274697009,31.727331220151,29.886258891543,30.0568240166434,26.5278554240981,25.0727261043936,23.7978287704417,24.0706489340746,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Guinea,GIN,24.6933728271794,24.0348745720142,22.4453593401815,22.98996508616,21.2585614517221,21.1966727514916,26.9428852443751,24.7777141675489,26.062490198745,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Guinea-Bissau,GNB,30.5891936920497,30.456884559574,27.3894399495695,27.0902178006452,26.5242072767871,26.9409597752744,31.7912720187334,29.5858677265365,29.774702280636,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Guyana,GUY,24.9462622146989,27.3909538414192,27.9294246551219,26.9012994219331,24.8555025747394,23.6482656909423,23.8878817398884,22.3714988127167,22.3755746295002,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Haiti,HTI,17.3037233061287,17.7797899894644,18.7579170327382,17.4802448836708,16.7670112301548,16.2622245622879,15.5402772992398,15.0864831283353,15.0198243767223,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Honduras,HND,27.1125722370902,27.5716252617668,28.9007471613905,27.4471493529279,27.684136114994,23.1615400770342,22.4061962210577,21.0869599195336,20.6288506487651,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Hungary,HUN,21.839861406381,18.9818496479973,19.3606900014513,17.5299600815167,17.2318311975083,16.315327931299,17.2321301407095,15.8853502449507,15.9260481922424,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Iceland,ISL,8.43009125773387,7.95455832075348,8.0988848456403,7.33692926005276,7.17120703542061,6.94889664637566,6.92796894093567,6.60765415986666,6.48114726265749,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,India,IND,81.290630626305,84.1648061762591,97.5993786273197,88.1694405971172,91.8047916056206,89.6223826850868,89.3033342970921,89.6721769313919,90.8732104688993,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Indonesia,IDN,18.0528110079028,17.8773899840226,18.0496511685651,18.1701695058796,16.8791813214317,16.4546318303932,16.6402804220914,16.3841536261164,16.5026533008949,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Iran, Islamic Rep.",IRN,38.0717391330874,38.4177773559272,38.0496892011374,38.5420524379153,38.1010920618742,38.1094930586652,39.6105323808912,38.8413024769421,38.9787602813703,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Iraq,IRQ,63.7165718350922,62.4579571789036,66.3626097948354,66.8420768713961,63.8026959133754,56.5670302701699,66.2650379118694,63.9547960734818,61.6362357139826,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ireland,IRL,10.4050269154925,10.137776159398,10.2850793794786,9.5226919934039,9.36015363539288,8.75052153295896,8.67247345801117,8.27916334502299,8.20857673526837,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Israel,ISR,24.8105273227812,24.5036241102841,23.9046867298164,23.0388490417398,22.9463302247926,22.059146877031,22.7797826960554,20.7657015101267,21.3811022400146,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Italy,ITA,21.3197295060788,19.77733480997,19.9942667134105,18.1052474138721,17.7577224420873,17.7692708430857,17.8914451733507,16.4903737381422,16.7507119446607,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jamaica,JAM,15.9538645182646,15.8938163234463,16.5424989128284,15.460470971142,14.9313997463287,14.0743316940445,14.1766593040773,13.3959632146505,13.4041505299481,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Japan,JPN,14.4163595545083,14.2096257576469,14.1410310457415,13.1288723322631,13.3625583290009,12.5866169217069,12.6874597254807,11.6239225879707,11.7047781866642,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jordan,JOR,35.3431170736834,33.5114447425311,33.0172614819677,33.016935240002,33.4176107170105,33.2054205808405,34.3054492603006,33.1766166765665,33.0060811782318,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kazakhstan,KAZ,16.8702518894605,15.9447646874067,15.2438354580009,14.4810376792648,14.5985643001037,13.7497535098887,14.3848020757534,13.0844384590464,13.8242883553909,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kenya,KEN,28.5475520866466,28.3854987141169,28.6628846564177,29.3722798810718,28.935345281859,28.9493501305453,28.5362801707429,28.5833772684375,28.5783742715702,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kiribati,KIR,13.1150909094946,13.5219648167498,13.3581546281934,12.5942317471521,12.3252975115718,11.393742324751,11.5143184739666,10.5378392607494,10.6408558565694,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Dem. People’s Rep.",PRK,38.4530651416047,38.1620577505501,38.8933687936219,36.4075144608111,37.1348558556884,35.2402154048664,37.4117838122761,31.7584241459447,32.0074516237453,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Rep.",KOR,29.3310217248387,29.7654692874653,29.6811945427748,27.9159525934896,29.4619172924269,27.213110366846,28.2142436983443,25.0985406710754,25.0394253880491,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kuwait,KWT,60.5558484293573,61.4819941263873,62.8254067689188,64.0709110320823,62.6113089500655,55.6239042186464,65.4060771533847,60.8438516114848,60.7451595380732,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kyrgyz Republic,KGZ,26.1565983395027,27.0802196511235,27.5176020670984,25.4898325225044,25.4403553355173,23.2981915317797,24.3447355085737,23.1955557988726,22.737768057102,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lao PDR,LAO,26.5362993009824,27.5450676416411,29.66966026439,30.2974181215728,30.2594893800224,28.3901717699066,26.1394887557268,25.8010180506144,25.1095383439169,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latvia,LVA,19.023419129062,16.7199663818264,16.5726762974112,15.5985597314542,14.8843081927737,14.8790851015574,13.9682016010363,13.4474719656857,13.4264575158321,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lebanon,LBN,30.3422040621421,30.6142069307194,30.0691074674322,30.1080518825115,30.5880976678273,30.4445669154066,31.2292952792499,30.1718686534216,30.6211105076066,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lesotho,LSO,30.7037435160257,31.4901467611507,31.354741200959,31.2132430668143,32.1486978248978,33.0801026085265,30.8849770749962,28.336833347013,28.0286535158261,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liberia,LBR,17.1234290343531,17.2531433089766,16.1470515146786,16.2882074675395,15.3828573189857,14.9422707148045,18.2128041772757,17.8867783575334,17.9841124551525,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Libya,LBY,45.0634869156149,46.2551737325278,44.6317339618723,44.9113634964278,49.2794823011025,47.5012339070023,51.532640142751,52.1292063023789,54.2546817939319,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
